text,actual,predicted,confidence,correct
modify freemium account,edit_account,edit_account,1.0,True
hlw do i check the ETA of purchase {{Order Number}},track_order,track_order,1.0,True
can you help me writing a review for your company?,review,review,1.0,True
need help t add an item to order {{Order Number}},change_order,change_order,1.0,True
I expect a reufnd of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,1.0,True
need help to check what methods for delivery i have,delivery_options,delivery_options,1.0,True
help me to check how soon can I expect the article,delivery_period,delivery_period,1.0,True
assistance to inform of a damn payment issue,payment_issue,payment_issue,1.0,True
find information about modifying my address,change_shipping_address,change_shipping_address,1.0,True
how to see bill #85632?,check_invoice,check_invoice,1.0,True
i do not know how to unsubscribe to ur corporate newsletter,newsletter_subscription,newsletter_subscription,1.0,True
where can I lodge a customer claim against your business?,complaint,complaint,1.0,True
there are problems trying to edit the delivery address,change_shipping_address,change_shipping_address,1.0,True
I have got to report issues with online payment,payment_issue,payment_issue,1.0,True
need help chatting with a person,contact_human_agent,contact_human_agent,1.0,True
can you help me check how soon can I expect my purchase?,delivery_period,delivery_period,1.0,True
I need help buying some of your product,place_order,place_order,1.0,True
help me notify of an issue with payment,payment_issue,payment_issue,1.0,True
I don't know what I have to do to contact a person,contact_human_agent,contact_human_agent,1.0,True
I need help to purchase several of your item,place_order,place_order,1.0,True
I have got to check if there are any news on the restitution,track_refund,track_refund,1.0,True
modifying ddetails on gold account,edit_account,edit_account,1.0,True
can ya help me seeing how long the delivery takes,delivery_period,delivery_period,1.0,True
could you help me see if there are any news on my rebate?,track_refund,track_refund,1.0,True
is it possible to leave a review about a service?,review,review,1.0,True
assistance seeing the early termination charges,check_cancellation_fee,check_cancellation_fee,1.0,True
is it possible to order from {{Delivery Country}},delivery_options,delivery_options,1.0,True
idont use my {{Account Category}} account need assistance to close it,delete_account,delete_account,1.0,True
i have to use the gold account help  me,switch_account,switch_account,1.0,True
I try to check the ETA of the purchase {{Order Number}},track_order,track_order,1.0,True
I am trying to reset my user account access key,recover_password,recover_password,1.0,True
new platinum account,create_account,create_account,1.0,True
i lost my profile pass want help to restore it,recover_password,recover_password,1.0,True
I need help seeing how long it takes for my item to arrive,delivery_period,delivery_period,1.0,True
"I have got to track purchase {{Order Number}}, how can I do it?",track_order,track_order,1.0,True
I have to lodge a consumer complaint against your company,complaint,complaint,1.0,True
help me cancelling purchase {{Order Number}},cancel_order,cancel_order,1.0,True
order {{Order Number}} current status,track_order,track_order,1.0,True
can uhelp me to restore the access key ofmy account,recover_password,recover_password,1.0,True
want help recovering the key of my account,recover_password,recover_password,1.0,True
help to retrieve the PIN code of my user profile,recover_password,recover_password,1.0,True
can you tell me more about correcting my delivery address?,change_shipping_address,change_shipping_address,1.0,True
help me to check the status of the restitution,track_refund,track_refund,1.0,True
is it possible to give a quick look at the bill #12588?,check_invoice,check_invoice,1.0,True
"I cannot make payments, could you help me report errors?",payment_issue,payment_issue,1.0,True
where do i switch to the gold account,switch_account,switch_account,1.0,True
can i place a  fucking order from {{Delivery City}},delivery_options,delivery_options,1.0,True
"I want to see my compensation status, I need help",track_refund,track_refund,1.0,True
can I send feedback about a product?,review,review,1.0,True
help me to check in what cases can i request refunds,check_refund_policy,check_refund_policy,1.0,True
is it possible to place a order from {{Delivery Country}}?,delivery_options,delivery_options,1.0,True
assistance checkingthe termination fees,check_cancellation_fee,check_cancellation_fee,1.0,True
create freemium account,create_account,create_account,1.0,True
modifying info on standard account,edit_account,edit_account,1.0,True
I do not know what I have to do to reset my profile pwd,recover_password,recover_password,1.0,True
can you help me canceling purchase {{Order Number}}?,cancel_order,cancel_order,1.0,True
I expect a refund of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,1.0,True
I have to sign up to your corporate newsletter,newsletter_subscription,newsletter_subscription,1.0,True
another pro account,create_account,create_account,1.0,True
anything new on my goddamn reimbursement,track_refund,track_refund,1.0,True
i want help writing a comment for a serrvice,review,review,1.0,True
help me chat with someone,contact_human_agent,contact_human_agent,1.0,True
issues setting my secondary shipping address up,set_up_shipping_address,set_up_shipping_address,1.0,True
question about correcting purchase {{Order Number}},change_order,change_order,1.0,True
tracking order {{Order Number}},track_order,track_order,1.0,True
i have to check the cancellation penalty,check_cancellation_fee,check_cancellation_fee,1.0,True
help me to cancel purchase {{Order Number}},cancel_order,cancel_order,1.0,True
I expect a refund of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,1.0,True
need to talk to customer support,contact_customer_service,contact_customer_service,1.0,True
help me to obtain rebates  of money,get_refund,get_refund,1.0,True
where do I lodge a consumer reclamation?,complaint,complaint,1.0,True
I don't know how I can create a {{Account Type}} account for my dad,create_account,create_account,1.0,True
how do I edit some of the details included on my account?,edit_account,edit_account,1.0,True
i want help notifying of a problem with online payments,payment_issue,payment_issue,1.0,True
correct information on Goldaccount,edit_account,edit_account,1.0,True
can I track order {{Order Number}}?,track_order,track_order,1.0,True
I can't see if there is anything wrong with the restitution,track_refund,track_refund,1.0,True
help me update purchase {{Order Number}},change_order,change_order,1.0,True
I need help to check the early exit penalty,check_cancellation_fee,check_cancellation_fee,1.0,True
modifying data on {{Account Category}} account,edit_account,edit_account,1.0,True
I am trying to see in what cases can I ask for refunds,check_refund_policy,check_refund_policy,1.0,True
delieries to {{Delivery City}},delivery_options,delivery_options,1.0,True
could I edit my fucking user?,edit_account,edit_account,1.0,True
wanna give an quick look at my bill #37777 i need assistance,check_invoice,check_invoice,1.0,True
want help to lodge a customer complaint,complaint,complaint,1.0,True
i call to lodge a customer reclamation,complaint,complaint,1.0,True
new {{Account Type}} account for wife,create_account,create_account,1.0,True
i dont know how i can download the invoice from {{Person Name}},get_invoice,get_invoice,1.0,True
I am waiting for an refund of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,1.0,True
do you have a toll-free number to contact customer support?,contact_customer_service,contact_customer_service,1.0,True
mldifying {{Account Category}} account,edit_account,edit_account,1.0,True
would you give me information about cancelling orders?,cancel_order,cancel_order,1.0,True
I don't know what I have to do to speak to somebody,contact_human_agent,contact_human_agent,1.0,True
I want help asking for an reimbursement,get_refund,get_refund,1.0,True
I do not know what to do to download the bill #00108,get_invoice,get_invoice,1.0,True
modifying {{Account Category}} account,edit_account,edit_account,1.0,True
wanna earn an article i need asisstance,place_order,place_order,1.0,True
where to see order {{Order Number}} status?,track_order,track_order,1.0,True
I need help seeing in which cases can I ask for a refund,check_refund_policy,check_refund_policy,1.0,True
"I need to use the platinum profile, can you help me?",switch_account,switch_account,1.0,True
I need to purchase some bloody products,place_order,place_order,1.0,True
i have to check in what cases can i ask for reimbursements,check_refund_policy,check_refund_policy,1.0,True
reporting issues with payments,payment_issue,payment_issue,1.0,True
I don't know what to do to download thr invoice #12588,get_invoice,get_invoice,1.0,True
wanna look for bill #85632,check_invoice,check_invoice,1.0,True
i want help setting up a new shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
want assistance informing of sign-up errors,registration_problems,registration_problems,1.0,True
i dont know what i have to do to look for the bill #37777,check_invoice,check_invoice,1.0,True
how acn i get information about forgotten access keys,recover_password,recover_password,1.0,True
i want assistance to shop a product,place_order,place_order,1.0,True
is it possible to place a order from {{Delivery Country}}?,delivery_options,delivery_options,1.0,True
i do not know how i can see the early exit penalties,check_cancellation_fee,check_cancellation_fee,1.0,True
I am trying to see your reimbursement policy,check_refund_policy,check_refund_policy,1.0,True
I need assistance checking the available payment options,check_payment_methods,check_payment_methods,1.0,True
I want to check my restitution status,track_refund,track_refund,1.0,True
can I see the bills from {{Person Name}}?,check_invoice,check_invoice,1.0,True
correct info on {{Account Type}} account,edit_account,edit_account,1.0,True
I need assistance to locate order {{Order Number}},track_order,track_order,1.0,True
can i check under which circumstances can i request a refund,check_refund_policy,check_refund_policy,1.0,True
what do i need to do to restore my user profile access  key,recover_password,recover_password,1.0,True
how can I download the invoices from {{Person Name}}?,get_invoice,get_invoice,1.0,True
I don't know what I need to do to contact a live agent,contact_human_agent,contact_human_agent,1.0,True
problems with {{Account Category}} account deletions,delete_account,delete_account,1.0,True
how do I check purchase {{Order Number}} current status?,track_order,track_order,1.0,True
I need to inform of a sign-up problem,registration_problems,registration_problems,1.0,True
how do I see what shipping methods you offer?,delivery_options,delivery_options,1.0,True
i try to open a  standard account,create_account,create_account,1.0,True
I have a problem updating the delivery address,change_shipping_address,change_shipping_address,1.0,True
i try to inform of a truble with payment,payment_issue,payment_issue,1.0,True
how to see the status of my restitution,track_refund,track_refund,1.0,True
could i get in touchwith customer service,contact_customer_service,contact_customer_service,1.0,True
i need assistance to talk to somebody,contact_human_agent,contact_human_agent,1.0,True
"I would like to shop some of your product, how to do it?",place_order,place_order,1.0,True
want assistance to retrieve the pin code of my user profile,recover_password,recover_password,1.0,True
where can i make a consumer claim against ur organization,complaint,complaint,1.0,True
where to ese how long the delivery takes,delivery_period,delivery_period,1.0,True
I need assistance to see the withdrawal fees,check_cancellation_fee,check_cancellation_fee,1.0,True
assistance to make a customer claim agaisnt ur organization,complaint,complaint,1.0,True
edit information on freemium account,edit_account,edit_account,1.0,True
ordr several of ur product,place_order,place_order,1.0,True
help checking at what time I can call customer support,contact_customer_service,contact_customer_service,1.0,True
can i place an order from {{Delivery City}},delivery_options,delivery_options,1.0,True
how do I see how long it takes for  the item to arrive?,delivery_period,delivery_period,1.0,True
where can i switch to  the {{Account Category}} account,switch_account,switch_account,1.0,True
using freemium accouny,switch_account,switch_account,1.0,True
how can i check ur accepted payment options,check_payment_methods,check_payment_methods,1.0,True
I am trying to check in which cases can I request a refund,check_refund_policy,check_refund_policy,1.0,True
I expect a goddamn restitution of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,1.0,True
I need assistance to enter another shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
i cant edit order {{Order Number}},change_order,change_order,1.0,True
switching to {{Account Type}} account,switch_account,switch_account,1.0,True
can you help me seeing the withdrawal penalty?,check_cancellation_fee,check_cancellation_fee,1.0,True
assistance to see what hours i can call customer service,contact_customer_service,contact_customer_service,1.0,True
i cannot see the eta of order {{Order Number}},track_order,track_order,1.0,True
what is the shipping period for mt package,delivery_period,delivery_period,1.0,True
I have to edit my delivery address,change_shipping_address,change_shipping_address,1.0,True
have a question about cancelling order {{Order Number}},cancel_order,cancel_order,1.0,True
how do I notify of issues with registrations ?,registration_problems,registration_problems,1.0,True
I need help to get in touch with customer support,contact_customer_service,contact_customer_service,1.0,True
where to ask for a rebate of my money,get_refund,get_refund,1.0,True
help me to check the current status of the compensation,track_refund,track_refund,1.0,True
I have a question about a forgotten access key,recover_password,recover_password,1.0,True
where do I make a consumer claim against your business?,complaint,complaint,1.0,True
I don't know what I have to do to wsitch to the {{Account Type}} account,switch_account,switch_account,1.0,True
i try to get the inovice #00108,get_invoice,get_invoice,1.0,True
need assistance reporting payment erroors,payment_issue,payment_issue,1.0,True
i have to use the standard account i need help,switch_account,switch_account,1.0,True
where to report an error with a signup?,registration_problems,registration_problems,1.0,True
I try to see in what cases can I ask for a refund,check_refund_policy,check_refund_policy,1.0,True
I'm waiting for a reimbursement of 160dollars,track_refund,track_refund,1.0,True
withrdawal penalty,check_cancellation_fee,check_cancellation_fee,1.0,True
shipments to {{Delivery City}},delivery_options,delivery_options,1.0,True
help me see how soon can i expect the parcel,delivery_period,delivery_period,1.0,True
is it possible to talk to customer support?,contact_customer_service,contact_customer_service,1.0,True
I want assistyance deleting my standard account,delete_account,delete_account,1.0,True
I do not know how to order a few of your article,place_order,place_order,1.0,True
i do not know how to cancel order {{Order Number}},cancel_order,cancel_order,1.0,True
can I get my bill #12588?,get_invoice,get_invoice,1.0,True
"I have to see the early exit fee, I need help",check_cancellation_fee,check_cancellation_fee,1.0,True
I have got to make a customer claim against your business,complaint,complaint,1.0,True
help me lodge a customer reclamation against ur company,complaint,complaint,1.0,True
question about canceling purchase {{Order Number}},cancel_order,cancel_order,1.0,True
need help receiving the company newsletter,newsletter_subscription,newsletter_subscription,1.0,True
correct details on {{Account Type}} account,edit_account,edit_account,1.0,True
check invoice #12588,check_invoice,check_invoice,1.0,True
can you help me to download my invoice #37777?,get_invoice,get_invoice,1.0,True
i need assistance checking what methods for delivery i have,delivery_options,delivery_options,1.0,True
I want help cancelling my newsletter subscription,newsletter_subscription,newsletter_subscription,1.0,True
edit information on gold account,edit_account,edit_account,1.0,True
I want help to see the cancellation penalty,check_cancellation_fee,check_cancellation_fee,1.0,True
how do i create a {{Account Category}} account,create_account,create_account,1.0,True
i have a problem with the deletion of my {{Account Type}} account,delete_account,delete_account,1.0,True
i have got to locte order {{Order Number}},track_order,track_order,1.0,True
do you shp to {{Delivery City}}?,delivery_options,delivery_options,1.0,True
"I want to check the fucking withdrawal fee, how can I do it?",check_cancellation_fee,check_cancellation_fee,1.0,True
"I don't want to talk to a bot, direct to me a human agent",contact_human_agent,contact_human_agent,1.0,True
check in what situations can I ask for reimbursements,check_refund_policy,check_refund_policy,1.0,True
I need help shoppimg several items,place_order,place_order,1.0,True
I don't know how I can download my invoice #85632,get_invoice,get_invoice,1.0,True
"I don't want my {{Account Type}} account, how could I close it?",delete_account,delete_account,1.0,True
what do i need to do to create a {{Account Type}} account,create_account,create_account,1.0,True
i dont know what i have to do to look for the bill #00108,check_invoice,check_invoice,1.0,True
assistance seeing ur money back guarantee,check_refund_policy,check_refund_policy,1.0,True
want help to see the eta of purchase {{Order Number}},track_order,track_order,1.0,True
I do not know how to reset my user password,recover_password,recover_password,1.0,True
correcting information on premium account,edit_account,edit_account,1.0,True
support correcting my delivery address,change_shipping_address,change_shipping_address,1.0,True
i dont know what i need to do to download the invoice #00108,get_invoice,get_invoice,1.0,True
I want help to see in what cases can I ask to be refunded,check_refund_policy,check_refund_policy,1.0,True
how to see what shipment options are available?,delivery_options,delivery_options,1.0,True
I need help to notify of a trouble with payment,payment_issue,payment_issue,1.0,True
find my bill from {{Person Name}},check_invoice,check_invoice,1.0,True
"I have to acquire a bloody item, I need assistance",place_order,place_order,1.0,True
assistance to check the current status of order {{Order Number}},track_order,track_order,1.0,True
can you tell me more about changing my address?,change_shipping_address,change_shipping_address,1.0,True
need to locate the bill #12588 can uhelp me,check_invoice,check_invoice,1.0,True
"I can't open a user , want help reporting a signup problem",registration_problems,registration_problems,1.0,True
help to pseak to customer support,contact_customer_service,contact_customer_service,1.0,True
"I have entered a wrong shipping address, I want to modify it",change_shipping_address,change_shipping_address,1.0,True
I am trying to se how long the shipment takes,delivery_period,delivery_period,1.0,True
i dont know what to do to report troubles with payments,payment_issue,payment_issue,1.0,True
"I have entered a wrong fucking delivery address, correct it",change_shipping_address,change_shipping_address,1.0,True
wanna notify of errors with sign-up,registration_problems,registration_problems,1.0,True
i have got toedit the address,change_shipping_address,change_shipping_address,1.0,True
can you help me requesting compensations?,get_refund,get_refund,1.0,True
wanna place an order can ya help me,place_order,place_order,1.0,True
getting bill from {{Person Name}},get_invoice,get_invoice,1.0,True
I want help to check what shipping methods are there,delivery_options,delivery_options,1.0,True
Iwant assistance to leave my feedback,review,review,1.0,True
can uhelp me ot check the goddamn early exit penalties,check_cancellation_fee,check_cancellation_fee,1.0,True
help me to check if there is anything new on the restitution,track_refund,track_refund,1.0,True
order {{Order Number}} current status,track_order,track_order,1.0,True
i need assistance creating a {{Account Type}} account for my dad,create_account,create_account,1.0,True
help  with cancelling order {{Order Number}},cancel_order,cancel_order,1.0,True
where to unsubscribe from the corporate newsletter,newsletter_subscription,newsletter_subscription,1.0,True
assistance orderint some articles,place_order,place_order,1.0,True
where do I check my last purchase estimated time of arrival?,track_order,track_order,1.0,True
notify of fucking payment issues,payment_issue,payment_issue,1.0,True
help me give a quick look at my bill #12588,check_invoice,check_invoice,1.0,True
I want help to cancel purchase {{Order Number}},cancel_order,cancel_order,1.0,True
I need help to report problems with a registration,registration_problems,registration_problems,1.0,True
i do not know how i can download my bills from {{Person Name}},get_invoice,get_invoice,1.0,True
"I ain't registered, I have got to open a {{Account Type}} account",create_account,create_account,1.0,True
need help making an customer complaint against your business,complaint,complaint,1.0,True
help making a consumer claim against your organization,complaint,complaint,1.0,True
update info on premium account,edit_account,edit_account,1.0,True
how to inform of a payment error?,payment_issue,payment_issue,1.0,True
wanna edit order {{Order Number}},change_order,change_order,1.0,True
"I need to check the termination charge, can you help me?",check_cancellation_fee,check_cancellation_fee,1.0,True
updating address,change_shipping_address,change_shipping_address,1.0,True
I don't know how I can earn an article,place_order,place_order,1.0,True
open another {{Account Type}} account,create_account,create_account,1.0,True
help me file a claim agazinst ur company,complaint,complaint,1.0,True
i cant see if there are any updates on the refund,track_refund,track_refund,1.0,True
help me making a complaint against  your company,complaint,complaint,1.0,True
I want help reporting payment problems,payment_issue,payment_issue,1.0,True
I need assistance to make a consumre reclamation,complaint,complaint,1.0,True
making claim against ur company,complaint,complaint,1.0,True
open a {{Account Type}} account,create_account,create_account,1.0,True
I do not know how I can locate my bills from {{Person Name}},check_invoice,check_invoice,1.0,True
I expect a rebate of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,1.0,True
getting invoice from three purchases ago,get_invoice,get_invoice,1.0,True
I need help with canceling purchase {{Order Number}},cancel_order,cancel_order,1.0,True
need assistance getting the invoice #12588,get_invoice,get_invoice,1.0,True
help me to see the goddamn delivery options,delivery_options,delivery_options,1.0,True
need help with cancelliing order {{Order Number}},cancel_order,cancel_order,1.0,True
i want help retrieving my pin code,recover_password,recover_password,1.0,True
is it plssible to order from {{Delivery Country}}?,delivery_options,delivery_options,1.0,True
"the payment failed, I want assistance to notify of a problem",payment_issue,payment_issue,1.0,True
see invoicefrom {{Person Name}},check_invoice,check_invoice,1.0,True
I don't know how to change to the standard account,switch_account,switch_account,1.0,True
want help sending feedback about a service,review,review,1.0,True
i have a problem with the cancellation of a freemium account,delete_account,delete_account,1.0,True
what is order {{Order Number}} current status,track_order,track_order,1.0,True
I call to see the shipping methods,delivery_options,delivery_options,1.0,True
"my address has changed, could you help me changing it?",change_shipping_address,change_shipping_address,1.0,True
wanna receive ur company newsletter how do i do it,newsletter_subscription,newsletter_subscription,1.0,True
how to see the withdrawal penalty?,check_cancellation_fee,check_cancellation_fee,1.0,True
editing {{Account Category}} account,edit_account,edit_account,1.0,True
i want help notifying of signup errors,registration_problems,registration_problems,1.0,True
changing details on freemium account,edit_account,edit_account,1.0,True
can i see the cancellation penatlies,check_cancellation_fee,check_cancellation_fee,1.0,True
how can I reset my profile pass?,recover_password,recover_password,1.0,True
how can i contact a operator,contact_human_agent,contact_human_agent,1.0,True
ya have a section to send a comment for ur services,review,review,1.0,True
hepp seeing the bill from {{Person Name}},check_invoice,check_invoice,1.0,True
filing customer complaint against your company,complaint,complaint,1.0,True
I expect a refund of {{Refund Amount}} dollars,track_refund,track_refund,1.0,True
help me obtaining a rebate of money,get_refund,get_refund,1.0,True
"I need to see in which cases can I request refunds, help me",check_refund_policy,check_refund_policy,1.0,True
where can I purchase several of your product?,place_order,place_order,1.0,True
I need assistance to create a standard account,create_account,create_account,1.0,True
I need assistance to delete my pro account,delete_account,delete_account,1.0,True
shipmetns to {{Delivery City}},delivery_options,delivery_options,1.0,True
would it be possible to recover my profile PIN code?,recover_password,recover_password,1.0,True
check the ETA of purchase {{Order Number}},track_order,track_order,1.0,True
I can't pay for purchase {{Order Number}},cancel_order,cancel_order,1.0,True
what do i have to do to make a consumer compoaint,complaint,complaint,1.0,True
help to cancel order {{Order Number}},cancel_order,cancel_order,1.0,True
wanna track purchase {{Order Number}} will ya help me,track_order,track_order,1.0,True
I don't know how I can check the withdrawal fees,check_cancellation_fee,check_cancellation_fee,1.0,True
i want assistance to check how soon can i expect my item,delivery_period,delivery_period,1.0,True
order 113542617735902current status,track_order,change_order,0.02223710902989899,False
help me see what shipping methods are there,delivery_options,delivery_options,1.0,True
where to leave a fucking comment for your products?,review,review,1.0,True
how to sedn feedback about a service?,review,review,1.0,True
help me obtain a reimbursement,get_refund,get_refund,1.0,True
I need help to check the bloody allowed payment options,check_payment_methods,check_payment_methods,1.0,True
is it possible to place an order from {{Delivery City}},delivery_options,delivery_options,1.0,True
"I would like to track the reimbursement, how could I do it?",track_refund,track_refund,1.0,True
I want help entering the shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
need assistance cancelling purchase {{Order Number}},cancel_order,cancel_order,1.0,True
I'd like to recover the key of my user account,recover_password,recover_password,1.0,True
"I can't make a transfer, help to inform of a payment error",payment_issue,payment_issue,1.0,True
help me set up my goddamn shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
I don't know what I need to do to contact an operator,contact_human_agent,contact_human_agent,1.0,True
i dont know how i can inform of sign-up problems,registration_problems,registration_problems,1.0,True
i want help to see ur allowed payment modalities,check_payment_methods,check_payment_methods,1.0,True
how to request reimbursements of my money,get_refund,get_refund,1.0,True
is it possible to order from {{Delivery Country}},delivery_options,delivery_options,1.0,True
can I open a gold account for my daughter?,create_account,create_account,1.0,True
wanna use the premium account,switch_account,switch_account,1.0,True
wanna switch to th {{Account Category}} account could uhelp me,switch_account,switch_account,1.0,True
I need help seeing what hours I can call customer service,contact_customer_service,contact_customer_service,1.0,True
I don't know what I need to do to check the shipment options,delivery_options,delivery_options,1.0,True
is it possible to speak to someone ?,contact_human_agent,contact_human_agent,1.0,True
i want assistance to restore my user account key,recover_password,recover_password,1.0,True
i have to change something of oirder {{Order Number}} i need help,change_order,change_order,1.0,True
want help to talk to customer service,contact_customer_service,contact_customer_service,1.0,True
can I sign up to the company newsletter?,newsletter_subscription,newsletter_subscription,1.0,True
I need help submitting my secondary shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
I can't sign up to your goddamn company newsletter,newsletter_subscription,newsletter_subscription,1.0,True
need to check the bill from {{Person Name}},check_invoice,check_invoice,1.0,True
i needhelp to get my invoices from {{Person Name}},get_invoice,get_invoice,1.0,True
i dont know how to ask for compensations of money,get_refund,get_refund,1.0,True
assistance to check in which cases can i request a refund,check_refund_policy,check_refund_policy,1.0,True
would it be possible to talk with someone?,contact_human_agent,contact_human_agent,1.0,True
need help  seeing how long the shipment takes,delivery_period,delivery_period,1.0,True
want help to submit another shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
I need assistance trying to change the delivery address,change_shipping_address,change_shipping_address,1.0,True
i have problems with my pwd recovery,recover_password,recover_password,1.0,True
"I have to check the early exit fees, help me",check_cancellation_fee,check_cancellation_fee,1.0,True
itry to swap several damn products of order {{Order Number}},change_order,change_order,1.0,True
help to check how long it takes for the product to arrive,delivery_period,delivery_period,1.0,True
how can i see at what time i can call customer assistance,contact_customer_service,contact_customer_service,1.0,True
I need help to chat with a live avent,contact_human_agent,contact_human_agent,1.0,True
want assistance to get my invoices from {{Person Name}},get_invoice,get_invoice,1.0,True
tell me about cancel the corporate newsletter subscription,newsletter_subscription,newsletter_subscription,1.0,True
help updating order {{Order Number}},change_order,change_order,1.0,True
I want help trying to correct the address,change_shipping_address,change_shipping_address,1.0,True
can uhelp me changing to the standard account,switch_account,switch_account,1.0,True
have a problem with creating my platinum account,create_account,create_account,1.0,True
how do I see the status of the reimbursement?,track_refund,track_refund,1.0,True
my delivery address has changed correct it,change_shipping_address,change_shipping_address,1.0,True
delete article from order {{Order Number}},change_order,change_order,1.0,True
i do not know how i can correct my delivery address,change_shipping_address,change_shipping_address,1.0,True
i have got to see in which cases can i request my money back,check_refund_policy,check_refund_policy,1.0,True
I need to file a customer claim against your organizaion,complaint,complaint,1.0,True
i dont know how i can see the termination penalties,check_cancellation_fee,check_cancellation_fee,1.0,True
I have a problem setting the secondary shipping address up,set_up_shipping_address,set_up_shipping_address,1.0,True
I don't know how I could change to the {{Account Type}} account,switch_account,switch_account,1.0,True
tell me about a delivery address change,change_shipping_address,change_shipping_address,1.0,True
can you help me seeing the accepted payment options?,check_payment_methods,check_payment_methods,1.0,True
where to check  the termination fee?,check_cancellation_fee,check_cancellation_fee,1.0,True
help checking the current status of the restitution,track_refund,track_refund,1.0,True
what do I need to do to check the withdrawal fees?,check_cancellation_fee,check_cancellation_fee,1.0,True
need assistance to list your avaialble payment options,check_payment_methods,check_payment_methods,1.0,True
wanna report issues with online pahment,payment_issue,payment_issue,1.0,True
need help to send some feedabck about ur products,review,review,1.0,True
I want assistance to check your allowed payment options,check_payment_methods,check_payment_methods,1.0,True
need assistance entering the secondary shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
i cannot set up  the delivery address,set_up_shipping_address,set_up_shipping_address,1.0,True
I call to make a customer complaint,complaint,complaint,1.0,True
how can i get information about the delivery period,delivery_period,delivery_period,1.0,True
could I check in which cases can I ask to be reimbursed?,check_refund_policy,check_refund_policy,1.0,True
"I no longer need the user, can I remove it?",delete_account,delete_account,1.0,True
is it possible to check what shipping methods I have?,delivery_options,delivery_options,1.0,True
where to know if there is anything new on the rebate,track_refund,track_refund,1.0,True
what is order {{Order Number}} status,track_order,track_order,1.0,True
I want help to set a different shipping address up,set_up_shipping_address,set_up_shipping_address,1.0,True
lcate order {{Order Number}},track_order,track_order,0.9557663222545962,True
"I want to  use the {{Account Category}} profile, help me",switch_account,switch_account,1.0,True
can ya help me using the premium profile,switch_account,switch_account,1.0,True
I am trying to request compensations of money,get_refund,get_refund,1.0,True
what do i need to do to see the invoice #37777,check_invoice,check_invoice,1.0,True
i need assistance acquiring some rpoducts,place_order,place_order,1.0,True
need assistance to get my invoice #85632,get_invoice,get_invoice,1.0,True
could you help me to see the withdrawal charges?,check_cancellation_fee,check_cancellation_fee,1.0,True
speak to live agent,contact_human_agent,contact_human_agent,1.0,True
talk with an operator,contact_human_agent,contact_human_agent,1.0,True
I do not know wha to do to unsubscribe from the newsletter,newsletter_subscription,newsletter_subscription,1.0,True
need help setting another shipping address up,set_up_shipping_address,set_up_shipping_address,1.0,True
I need help to find my invoice #12588,check_invoice,check_invoice,1.0,True
do you have a free  phone number to call customer support?,contact_customer_service,contact_customer_service,1.0,True
i want assiswtance to find the bills from {{Person Name}},check_invoice,check_invoice,1.0,True
i need help rstoring the key of my profile,recover_password,recover_password,1.0,True
need to use the {{Account Type}} profioe can ya help me,switch_account,switch_account,1.0,True
have a question about the forgottem PIN,recover_password,recover_password,1.0,True
i cannot talk with a operator,contact_human_agent,contact_human_agent,1.0,True
can ya help me update my delivery address,change_shipping_address,change_shipping_address,1.0,True
"I need to see what shipment options are available, help me",delivery_options,delivery_options,1.0,True
wanna see bill #37777,check_invoice,check_invoice,1.0,True
assistance notifying of a signup problem,registration_problems,registration_problems,1.0,True
can uhelp me to order some of ur item,place_order,place_order,1.0,True
I have got to enter my new delivery address,set_up_shipping_address,set_up_shipping_address,1.0,True
where to see what delivery options uoffer,delivery_options,delivery_options,1.0,True
how can I speak with an agent?,contact_human_agent,contact_human_agent,1.0,True
I do not know how to open a damn freemium account,create_account,create_account,1.0,True
i expect a restitution of {{Refund Amount}} dollars,track_refund,track_refund,1.0,True
i have to see the delivery options how do i do it,delivery_options,delivery_options,1.0,True
rebate  {{Currency Symbol}}{{Refund Amount}},get_refund,get_refund,1.0,True
"I forgot the bloody key of my account, where to retrieve it?",recover_password,recover_password,1.0,True
I cannot restore my user account pwd,recover_password,recover_password,1.0,True
assistance to chat with a person,contact_human_agent,contact_human_agent,1.0,True
how do i find my invoice #00108,check_invoice,check_invoice,1.0,True
where can I demand a refund?,get_refund,get_refund,1.0,True
"I am unhappy with your services, how do I lodge a complaint?",complaint,complaint,1.0,True
where to change to the pro account,switch_account,switch_account,1.0,True
can I speak with somebody?,contact_human_agent,contact_human_agent,1.0,True
i dont knowwhat to do to submit some feedback for a product,review,review,1.0,True
what do I need to do to make a consumer complaint?,complaint,complaint,1.0,True
can I remove a freemium account?,delete_account,delete_account,1.0,True
updating info on pro account,edit_account,edit_account,1.0,True
