text,actual,predicted,confidence
help me edit purchase {{Order Number}},change_order,change_order,0.9938140629964954
I need assistance to recover my user profile PIN code,recover_password,recover_password,0.9954853408503471
how can I check the withdrawal charges?,check_cancellation_fee,check_cancellation_fee,0.9947579663968927
I can no longer pay for purchase {{Order Number}},cancel_order,cancel_order,0.9940990232661759
I do not know what I need to do to get a reimbursement,get_refund,get_refund,0.9868981046231659
send me my bill from {{Person Name}},get_invoice,get_invoice,0.9909623561567154
I'm trying to see at what time i can call customer support,contact_customer_service,contact_customer_service,0.9949541862949438
what do I need to do to order several of your item?,place_order,place_order,0.9934866234823816
edit details on {{Account Type}} account,edit_account,edit_account,0.9964753408593486
can uhelp me resetting the access key of my user profile,recover_password,recover_password,0.9946351936976722
I need assistance changing to the {{Account Category}} account,switch_account,switch_account,0.9938489798027786
I do not know what I need to do to download bill #37777,get_invoice,get_invoice,0.9919470735377526
where can I sign up to the corporate newsletter?,newsletter_subscription,newsletter_subscription,0.9965029979311346
i want assistance to use the standard account,switch_account,switch_account,0.9932867582065867
want help shopping several of your item,place_order,place_order,0.9945140566270755
correcting data on freemium account,edit_account,edit_account,0.9954292786447255
"I am looking for the delivery options, can you help me?",delivery_options,delivery_options,0.9916145719435218
do you have a method to leave an opinion for your services?,review,review,0.9951166035872822
making complaint against your organization,complaint,complaint,0.9940851009636594
I call to get my bills from {{Person Name}},get_invoice,get_invoice,0.9952988328135239
I cannot find the withdrawal penalty,check_cancellation_fee,check_cancellation_fee,0.9943962411819548
can you help me changing purchase {{Order Number}}?,change_order,change_order,0.9897659277612477
can I speak with a person?,contact_human_agent,contact_human_agent,0.9947105014941008
editing freemium  account,edit_account,edit_account,0.9880531936595434
problem with gold account terminations,delete_account,delete_account,0.9931885137311439
modifying purchase {{Order Number}},change_order,change_order,0.9855086240179031
I have to buy a product,place_order,place_order,0.9936531138594571
i have a problem with opening a {{Account Category}} account,create_account,create_account,0.995514702688832
I need assistance to download my bill from {{Person Name}},get_invoice,get_invoice,0.9953166389359368
rebating {{Refund Amount}} dollars,get_refund,get_refund,0.9947417255598934
what do I have to do to unsubscribe to your newsletter?,newsletter_subscription,newsletter_subscription,0.995488127412699
where can I make a customer claim against your organization?,complaint,complaint,0.9961343673665524
see invoicefrom {{Person Name}},check_invoice,check_invoice,0.9905888097202338
i do not know how i can enter a delivery address,set_up_shipping_address,set_up_shipping_address,0.9921661673240445
need assistance withcanceling purchase {{Order Number}},cancel_order,cancel_order,0.9907059157275975
"I cannot make a transfer, how to notify of a payment issue?",payment_issue,payment_issue,0.9942607349754814
information about my forgotten PIN code,recover_password,recover_password,0.9948508404842272
need help to check what horus I can contact customer service,contact_customer_service,contact_customer_service,0.9942284925959078
help me see the damn early exit fee,check_cancellation_fee,check_cancellation_fee,0.9924478265649355
I am trying to report signup problems,registration_problems,registration_problems,0.9945145053859464
"I want to see the withdrawal fees, how can I do it?",check_cancellation_fee,check_cancellation_fee,0.9921467839439574
check status of order {{Order Number}},track_order,track_order,0.9955019715061278
need assistance trying to change the address,change_shipping_address,change_shipping_address,0.9928635019477153
I try to see what hours I can contact customer service,contact_customer_service,contact_customer_service,0.9953618974085611
i have to see how long refunds take,check_refund_policy,check_refund_policy,0.9947506661913773
is it possible to inform of a problem with registrations?,registration_problems,registration_problems,0.9930839811430711
I do not know what to do to check my bill from {{Person Name}},check_invoice,check_invoice,0.9928355931616871
I want to chat with an assistant,contact_human_agent,contact_human_agent,0.9932948111299845
"I would like to close my gold account, help me",delete_account,delete_account,0.9915798633987448
I don't know how to change the shipping address,change_shipping_address,change_shipping_address,0.9935013778649869
can ya help me to see what shipment options i can choose,delivery_options,delivery_options,0.9943597902145672
tell me what hours I can get in touch with customer service,contact_customer_service,contact_customer_service,0.9940939131264729
i want help to see what payment methods uaccept,check_payment_methods,check_payment_methods,0.9957468322703793
help me to delete an item from order {{Order Number}},change_order,change_order,0.9947247197025936
I am waiting for a refund of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9949538038290474
need assistance to report a problem with signup,registration_problems,registration_problems,0.9945220812558248
hwlp me remove the {{Account Category}} account,delete_account,delete_account,0.9951280323743482
I have to notify of an issue with sign-up,registration_problems,registration_problems,0.9943991559075304
want help to see how soon can i expect the package,delivery_period,delivery_period,0.9949283438669725
i dont know how to modify the data included on my profile,edit_account,edit_account,0.993435839942982
can you help me receiving refunds?,get_refund,get_refund,0.9910379854455466
can ya help me get reimbursements,get_refund,get_refund,0.9850598270958028
modify data on {{Account Category}} account,edit_account,edit_account,0.9966059163760712
i have an issue with my signup,registration_problems,registration_problems,0.9952048726249746
how to open a {{Account Type}} account for my dad?,create_account,create_account,0.9969459192315155
I want assistance to speak to a fucking live agent,contact_human_agent,contact_human_agent,0.9909541275621193
how to see your allowed payment methods?,check_payment_methods,check_payment_methods,0.9963906320358777
where could I check the current status of the compensation?,track_refund,track_refund,0.9895400630574024
how can I give a quick look at my bill #00108?,check_invoice,check_invoice,0.9945564102989254
wanna see ur payment modalities will yahelp me,check_payment_methods,check_payment_methods,0.9932126291750684
assistance to set up a secondary shipping address,set_up_shipping_address,set_up_shipping_address,0.9975357090318108
what is ur customer assistance mail,contact_customer_service,contact_customer_service,0.9930118367477986
switching to another user,switch_account,switch_account,0.988312398043062
assistance checking the termination fees,check_cancellation_fee,check_cancellation_fee,0.9934685245432663
i need help setting up my new delivery address,set_up_shipping_address,set_up_shipping_address,0.9962547863233286
wanna know about the delivery period,delivery_period,delivery_period,0.9937367881822312
i dont know what to do to inform of a bloody signup problem,registration_problems,registration_problems,0.9894888705268724
can I update purchase {{Order Number}}?,change_order,change_order,0.9910733085844622
where do I restore the password of my user profile?,recover_password,recover_password,0.9956542757323873
I need help lodging a complaint against your company,complaint,complaint,0.9944252253574833
is it possible to place na order from {{Delivery Country}},delivery_options,delivery_options,0.9931671023779405
I want to see my rebate status,track_refund,track_refund,0.9941716248005522
what do i need to do to leave some feedback,review,review,0.9944591635018799
help me use the {{Account Category}} profile,switch_account,switch_account,0.9952557729655845
I don't know what to do to change to the premium account,switch_account,switch_account,0.9943390328703968
could you help me write a review for your services?,review,review,0.9936377930360302
help trying to edit my delivery address,change_shipping_address,change_shipping_address,0.9975938330859986
is it possible to remove a standard account,delete_account,delete_account,0.9925409759978437
I want to unsubscribe from your company newsletter,newsletter_subscription,newsletter_subscription,0.9956593123144559
need to see how long it usually take for the item to arrive,delivery_period,delivery_period,0.9773063434196058
need help to talk to customer assistance,contact_customer_service,contact_customer_service,0.9953085009613919
i need help checking ur accepted payment methods,check_payment_methods,check_payment_methods,0.9960873538572561
"I can no longer afford order {{Order Number}}, can I cancel it?",cancel_order,cancel_order,0.9948579443094735
create new {{Account Type}} account,create_account,create_account,0.9971651396044087
"I need to earn a few of your article, how do I do it?",place_order,place_order,0.9922396445822885
i need assistance to get the invoice from {{Person Name}},get_invoice,get_invoice,0.9955118296281111
help me to check the withdrawal charges,check_cancellation_fee,check_cancellation_fee,0.9949849947857459
want assistance retrieving my user account PIN,recover_password,recover_password,0.994824157820391
I need assistance to change to the {{Account Category}} account,switch_account,switch_account,0.9956006579103311
I'd like to update the fucking data on my user profile,edit_account,edit_account,0.992864559619051
I do not know what I need to do to get bill #12588,get_invoice,get_invoice,0.9900776169962597
need help lpocating the bloody invoice from {{Person Name}},check_invoice,check_invoice,0.9370384090917317
wanna leave a review about a service,review,review,0.9952111006053374
"I need to unsubscribe from your newsletter, how can I do it?",newsletter_subscription,newsletter_subscription,0.9931634787184435
where can I check at what time I can call customer service?,contact_customer_service,contact_customer_service,0.9949730322888021
"I need to get my bill from {{Person Name}}, how can I do it?",get_invoice,get_invoice,0.9928429557012332
can you help me check the rebate current status?,track_refund,track_refund,0.9941189356422844
I call to send my feedback,review,review,0.9921024169272323
I don't know how to close my {{Account Category}} account,delete_account,delete_account,0.9948350680934711
I need help to cancel purchase {{Order Number}},cancel_order,cancel_order,0.9958998986961914
i cannot see tge eta of the purchase {{Order Number}},track_order,track_order,0.9943312400385523
can I check  how soon can I expect my package?,delivery_period,delivery_period,0.9951910190162357
I do not know what I need to do to get the bill #00108,get_invoice,get_invoice,0.9913383780014854
assistance to track the rebate,track_refund,track_refund,0.9921090133608331
wanna get the bil from {{Person Name}} will uhelp me,get_invoice,get_invoice,0.9907177032464655
I don't know how to sybmit my secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9897278373468138
help to ask for a restitution of money,get_refund,get_refund,0.9966586427582707
help me check what hours i can contact customer assistance,contact_customer_service,contact_customer_service,0.9949231803116919
I can't notify of problems with a registration,registration_problems,registration_problems,0.9945609892837898
I need help seeing your reimbursement policy,check_refund_policy,check_refund_policy,0.9942928473650078
can uhelp me cancelliung order {{Order Number}},cancel_order,cancel_order,0.990735007340566
can you help me unsubscribing to your corporate newsletter?,newsletter_subscription,newsletter_subscription,0.9956489068111455
where do I check the cancellation penalties ?,check_cancellation_fee,check_cancellation_fee,0.9957102351305104
need support tryinmg to change the address,change_shipping_address,change_shipping_address,0.9950191435136029
help me making a reclamation,complaint,complaint,0.9934980219849114
is it possible to place an order from {{Delivery City}} ?,delivery_options,delivery_options,0.992753099155267
checking bill from {{Person Name}},check_invoice,check_invoice,0.9926329428904491
I do not know how to modify the address,change_shipping_address,change_shipping_address,0.9943701745128474
checking invoice from {{Person Name}},check_invoice,check_invoice,0.992156868812205
where can I check the withdrawal charge?,check_cancellation_fee,check_cancellation_fee,0.9950832604665601
I want assistance to cancel a gold account,delete_account,delete_account,0.9750777563602885
errors updating shipping address,change_shipping_address,change_shipping_address,0.991954719848038
"I need to send feedback, how can I do it?",review,review,0.9911935996596234
i dont know how to check what methods for delivery are there,delivery_options,delivery_options,0.9942009894976421
wanna make a consumer complaint,complaint,complaint,0.9944489468078692
I would like to check the early termination fees,check_cancellation_fee,check_cancellation_fee,0.9930099867125893
i have a problem with the deletino of a gold account,delete_account,delete_account,0.9934403928510186
how do I use the pro account?,switch_account,switch_account,0.9953666827191089
can i speak with somebody,contact_human_agent,contact_human_agent,0.9940068090427362
I need help making  a purchase,place_order,place_order,0.9902079577266837
refund {{Currency Symbol}}{{Refund Amount}},get_refund,get_refund,0.9936201916511028
what do I have to do to cancel purchase {{Order Number}}?,cancel_order,cancel_order,0.994082139843175
I'm trying to cancel order {{Order Number}},cancel_order,cancel_order,0.9954451918116001
I don't know what to do to see the allowed payment methods,check_payment_methods,check_payment_methods,0.9949347308897672
change information on premium account,edit_account,edit_account,0.9938869829472837
can ya help me to talk to an agent,contact_human_agent,contact_human_agent,0.9919238635812965
i cannot find the cancellation fees,check_cancellation_fee,check_cancellation_fee,0.9922138371358726
i have got to report an issue with sign-up,registration_problems,registration_problems,0.9948145525486476
i dont knwo how i can cancel purchase {{Order Number}},cancel_order,cancel_order,0.9940732293837421
"I need to speak with fucking customer assistance, help me",contact_customer_service,contact_customer_service,0.9923943932774218
new premium account,create_account,create_account,0.9663075224048537
there is a problem trying to edit the address,change_shipping_address,change_shipping_address,0.9968296228867426
help me getting reimbursements of my money,get_refund,get_refund,0.9935251774322192
I need to check the available payment modalities,check_payment_methods,check_payment_methods,0.9959546212254633
i havent signed up yet how do i open a {{Account Type}} account wirh you,create_account,create_account,0.9949037468309282
rebating {{Refund Amount}} dollars,get_refund,get_refund,0.9947417255598934
there is an issue submitting the new delivery address,set_up_shipping_address,set_up_shipping_address,0.9959360686257127
getting bills from {{Person Name}},get_invoice,get_invoice,0.9915644048969515
show me at what time I can contact customer support,contact_customer_service,contact_customer_service,0.9953637841609669
I cannot afford order {{Order Number}},cancel_order,cancel_order,0.9904822357765094
how to see the shipping methods,delivery_options,delivery_options,0.9951445962897704
what do i need to do to see order {{Order Number}} status,track_order,track_order,0.9957829207876724
"I have to change to the platinum account, how do I do it?",switch_account,switch_account,0.9914001965083834
problem with {{Account Type}} account terminations,delete_account,delete_account,0.9947348853838922
I need to order some articles,place_order,place_order,0.9907775111501155
how can I reset my user profile password?,recover_password,recover_password,0.994240517679422
want help getting my invoice #85632,get_invoice,get_invoice,0.9946633905406334
i dont know how i can cancel purchase {{Order Number}},cancel_order,cancel_order,0.9933273795024009
could i modify oredr {{Order Number}},change_order,change_order,0.9901983456417262
need to change to hte {{Account Category}} account could uhelp me,switch_account,switch_account,0.9780472321270496
i canttalk to a human agent,contact_human_agent,contact_human_agent,0.9940822732407152
I need help to cancel order {{Order Number}},cancel_order,cancel_order,0.9959280757953964
want assistance seeing the ETA of purchase {{Order Number}},track_order,track_order,0.9959722211724467
how do I order a product?,place_order,place_order,0.9916794814851942
I am experiencing an issue trying to sign up,registration_problems,registration_problems,0.9928513000636223
i dont know how to cancel my subscription to the newsletter,newsletter_subscription,newsletter_subscription,0.9959529616014438
need to unsubscribe from the newsletter,newsletter_subscription,newsletter_subscription,0.99590501444079
assistance setting another delivery address up,set_up_shipping_address,set_up_shipping_address,0.9968093073758572
I want hwlp to correct the shipping address,change_shipping_address,change_shipping_address,0.9965004633103497
I have got to check in what cases can I request a refund,check_refund_policy,check_refund_policy,0.9945473902584053
I try to check the early termination fees,check_cancellation_fee,check_cancellation_fee,0.9950853171716783
can i check the cancellation charges,check_cancellation_fee,check_cancellation_fee,0.9949779714817377
there are issues setting up the shipping address,set_up_shipping_address,set_up_shipping_address,0.9955630176986321
could you help me talking to an assistant?,contact_human_agent,contact_human_agent,0.9888259919824356
i have got to report issues with online payment,payment_issue,payment_issue,0.9958362074705059
help me checking what shipment methods I have,delivery_options,delivery_options,0.9954438755275272
status of order {{Order Number}},track_order,track_order,0.9694426858651607
could you tell me about the options for shipping?,delivery_options,delivery_options,0.992451128268001
there is an issue submitting my secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9961108402031152
help me check the early termination fees,check_cancellation_fee,check_cancellation_fee,0.9960028820337268
I need help contacting customerservice,contact_customer_service,contact_customer_service,0.9917117076123257
"I have got to use the gold account, can I get some help?",switch_account,switch_account,0.9860293312723091
what do I need to do to check the payment methods?,check_payment_methods,check_payment_methods,0.9927032355113182
create new {{Account Type}} account for daughter,create_account,create_account,0.9968324375942901
what do i have to do to sign up to ur company newsletter,newsletter_subscription,newsletter_subscription,0.9951631765894291
update inforemation on {{Account Category}} account,edit_account,edit_account,0.995784057574593
want help to check the eta of purchase {{Order Number}},track_order,track_order,0.9962374377444473
see under what circumstances can i ask for reimbursements,check_refund_policy,check_refund_policy,0.9937767608304343
I acn't unsubscribe to your company newsletter,newsletter_subscription,newsletter_subscription,0.9965110303245615
i need help reporting a trouble with online payments,payment_issue,payment_issue,0.995043003022715
can you help me speak to a live agent?,contact_human_agent,contact_human_agent,0.9938965568003889
can you help me to use the gold profile?,switch_account,switch_account,0.9941174756168335
can I talk to customer service?,contact_customer_service,contact_customer_service,0.9964321164549226
help me to check in which cases can i ask for reimbursements,check_refund_policy,check_refund_policy,0.9958141898169854
how can I get information about freemium account deletions?,delete_account,delete_account,0.9921728976524644
I am trying to contact a agent,contact_human_agent,contact_human_agent,0.9928120166945802
can I make a customer reclamation?,complaint,complaint,0.9958310146127681
can oyu tell me about the shipping period?,delivery_period,delivery_period,0.9948667588102832
what do I need to do to create a {{Account Category}} account?,create_account,create_account,0.9940041478345908
I have got to reset the PIN of my user,recover_password,recover_password,0.9951339328707517
i want assistance to restore my goddamn account pin,recover_password,recover_password,0.9910961992359616
help changing to the gold account,switch_account,switch_account,0.9925066471162537
find information about opening a {{Account Type}} account,create_account,create_account,0.9962119078949936
where to check what methods for delivery are available?,delivery_options,delivery_options,0.9946919270080663
I'm trying to request rebates of my money,get_refund,get_refund,0.9961808261077131
I am waiting for an rebate of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9949267368952849
do you have a section to send feedback about a service?,review,review,0.9963554790054626
how do I report errors with online payments ?,payment_issue,payment_issue,0.9959570807132149
looking for invoice from {{Person Name}},check_invoice,check_invoice,0.9904338685401685
i dont know what i have to do to check invoice #37777,check_invoice,check_invoice,0.9922049976590701
how to request an reimbursement of money,get_refund,get_refund,0.9957186462710875
i have toget invoice #00108 can ya help me,get_invoice,get_invoice,0.9868082074595793
I don't know how I can change something of purchase {{Order Number}},change_order,change_order,0.9927379740606028
I am waiting for a reimbursement of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9950906027971348
i want help cancelling order {{Order Number}},cancel_order,cancel_order,0.9957677032793463
help canceling purchase {{Order Number}},cancel_order,cancel_order,0.9959943360206959
show me in which cases can I request refunds,check_refund_policy,check_refund_policy,0.9953729920295536
I have got to demand fucking reimbursements,get_refund,get_refund,0.9886517970963067
I need help to restore the access key of my user,recover_password,recover_password,0.9967854454987416
creating new {{Account Type}} account for daughter,create_account,create_account,0.9969710842504206
what do I have to do to talk to customer service?,contact_customer_service,contact_customer_service,0.9952249499020275
how to sign up to your newsletter?,newsletter_subscription,newsletter_subscription,0.9959505302926274
"I can't find the withdrawal penalty, I need help",check_cancellation_fee,check_cancellation_fee,0.9929030037194919
can uhelp me seethe ETA of order {{Order Number}},track_order,track_order,0.9949326392669104
I need help to receive an reimbursement of money,get_refund,get_refund,0.9960718187027585
filing consumer complaint,complaint,complaint,0.9950221486737377
i do not knwo how i can check bill #37777,check_invoice,check_invoice,0.9903462251111077
i have to acquire some articles,place_order,place_order,0.994035724302063
help me to see how long it takes for the article to arrive,delivery_period,delivery_period,0.9953549056146378
I don't know how I could request my money back,get_refund,get_refund,0.9877580115306649
I have to see the withdrawal fees,check_cancellation_fee,check_cancellation_fee,0.9945318839478318
what do I have to do to speak to an agent?,contact_human_agent,contact_human_agent,0.9927115647517241
help to contact a person,contact_human_agent,contact_human_agent,0.9947860420611825
I expect a reufnd of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.995010931221351
is it possible to order from {{Delivery City}},delivery_options,delivery_options,0.991950803265968
assistance speaking to someone,contact_human_agent,contact_human_agent,0.992271853705522
i dont knowq what i need to do to switch to the {{Account Type}} account,switch_account,switch_account,0.9942819876308212
I need to demand a rebate,get_refund,get_refund,0.9944172630754494
I have errors setting up the secondary shipping address,set_up_shipping_address,set_up_shipping_address,0.9964728039237186
I need assistance demanding compensations,get_refund,get_refund,0.9940471303893048
help changing to the {{Account Type}} account,switch_account,switch_account,0.9954683284862065
cance order {{Order Number}},cancel_order,cancel_order,0.9100725094535248
waht assistance changing the address,change_shipping_address,change_shipping_address,0.9929360769552188
another {{Account Type}} account for father,create_account,create_account,0.9950131424672394
I need to swap a product of order {{Order Number}},change_order,change_order,0.9942189159087219
I am waiting for a rebate of {{Refund Amount}} dollars,track_refund,track_refund,0.9951700890352102
help me filing a complaint against your organization,complaint,complaint,0.9949795936586665
uarent being helpful how to chat with a agent,contact_human_agent,contact_human_agent,0.9927846998772886
can I reset the PIN of my user profile?,recover_password,recover_password,0.9947658070392033
"I missed an item in purchase {{Order Number}}, could you add it?",change_order,change_order,0.9923615319545037
I want assistance checking when my order is going to arrive,delivery_period,delivery_period,0.9924880555235279
I want to send some feedback for a product,review,review,0.995676953002583
ned assistance to file a claim against your business,complaint,complaint,0.9935661023997734
check payment options,check_payment_methods,check_payment_methods,0.9833151290141626
the shipping address is not valid,set_up_shipping_address,set_up_shipping_address,0.9928649149365962
"I can't ifnd the bloody termination charge, I need help",check_cancellation_fee,check_cancellation_fee,0.9902327300682896
i have to receive the newsletter how to do it,newsletter_subscription,newsletter_subscription,0.9953456931566756
help me to check the termination fees,check_cancellation_fee,check_cancellation_fee,0.9956424777965895
show me in which cases can I ask for my money back,check_refund_policy,check_refund_policy,0.9941865909428905
information aboutforgotten pass,recover_password,recover_password,0.9934480283447772
I cannot sign up to the company newsletter,newsletter_subscription,newsletter_subscription,0.9964277433655613
I do not know what I need to do to get bill #85632,get_invoice,get_invoice,0.9897056662549762
how to buy some iterms?,place_order,place_order,0.9938806503952305
i want assistance checking when will my item arrive,delivery_period,delivery_period,0.9921470567631738
I have got to rfetrieve the key of my account,recover_password,recover_password,0.99548271300214
deliveries to {{Delivery Country}},delivery_options,delivery_options,0.9956281729571673
help to restore the PIN code of my profile,recover_password,recover_password,0.9966077424267756
I do not know how I could see order {{Order Number}} status,track_order,track_order,0.9940820001366563
help to see at what time I can contact customer service,contact_customer_service,contact_customer_service,0.9954411361882674
help locating purchase {{Order Number}},track_order,track_order,0.9921345311721602
how can I get information about gold account deletions?,delete_account,delete_account,0.9921946772372611
how do i make a consumer reclamation against ur business,complaint,complaint,0.9953564067101236
I don't know how I can check what shipping options you offer,delivery_options,delivery_options,0.9930158444601808
I'm trying to obtain a rebat of money,get_refund,get_refund,0.9948282958217348
where could i switch to the {{Account Category}} account,switch_account,switch_account,0.9952074310096931
how do I receive the newsletter?,newsletter_subscription,newsletter_subscription,0.9961145816227986
what do I need to do to change the address?,change_shipping_address,change_shipping_address,0.9920983633917366
help me to solve a payment problem,payment_issue,payment_issue,0.9949171165314655
I need help with canceling purchase {{Order Number}},cancel_order,cancel_order,0.995122033428006
i have got to cancel the company newsletter subscription,newsletter_subscription,newsletter_subscription,0.9966518878041518
"I have to call customer suupport, could I get some help?",contact_customer_service,contact_customer_service,0.9885862414945077
can I order from {{Delivery City}}?,delivery_options,delivery_options,0.9946079117417622
I need to remove several articles from purchase {{Order Number}},change_order,change_order,0.9940299635118279
need assistance to make a customer claim against ur business,complaint,complaint,0.9957801117240305
edit details on {{Account Type}} account,edit_account,edit_account,0.9964753408593486
show me what shipping methods I have,delivery_options,delivery_options,0.995247431744994
tell me more about canceling my newsletter subscription,newsletter_subscription,newsletter_subscription,0.9944757932231209
i paid {{Currency Symbol}}{{Refund Amount}} for this purchase want help receiving a refund,get_refund,get_refund,0.9959951112962537
is it possible to set up my shipping address?,set_up_shipping_address,set_up_shipping_address,0.9961419156393126
"I want to leave some feedback for a product, I need help",review,review,0.9947015842775513
why I cannot set up the shipping address valid,set_up_shipping_address,set_up_shipping_address,0.9968464126820126
I'm trying to write a review for ur company,review,review,0.9947590772860849
correct details onGold account,edit_account,edit_account,0.9950730332839076
I am trying to check what shipping options you offer,delivery_options,delivery_options,0.9949991520583626
I want help seeing in which cases can I ask for a refund,check_refund_policy,check_refund_policy,0.99498530341022
"I have paid {{Currency Symbol}}{{Refund Amount}} for a purchase, where to obtain a rebate?",get_refund,get_refund,0.994483266278486
wanna leave a review about a product how to do it,review,review,0.9908356964161218
cancel order {{Order Number}},cancel_order,cancel_order,0.9915812294513068
order anitem,place_order,place_order,0.9870776229937063
I need assistance ordering some articles,place_order,place_order,0.9909142983742595
"I have to see what shipping methods I have, can you help me?",delivery_options,delivery_options,0.9930894136578582
awnt assistance talking to an agent,contact_human_agent,contact_human_agent,0.9924283177304841
I don't know what to do to seeorder {{Order Number}} status,track_order,track_order,0.9950430058903216
"I lost the bill #12588, mail it to me",get_invoice,get_invoice,0.9942330301192123
can you help me leave my feedback for your services?,review,review,0.9953449989194915
help me see when will mny purchase arrive,delivery_period,delivery_period,0.9918148529217485
I am calling to download the bill #12588,get_invoice,get_invoice,0.9939579080786904
open another freemium account,create_account,create_account,0.9907352935872272
assistance to cancel my newsletter subscription,newsletter_subscription,newsletter_subscription,0.9951020335742012
in what situations can I ask for reimbursements?,check_refund_policy,check_refund_policy,0.9921613758664479
need assistance cancelling order {{Order Number}},cancel_order,cancel_order,0.9946471660893618
want help to se the invoices from {{Person Name}},check_invoice,check_invoice,0.9644285854635793
is it possible to send some feedback about a service,review,review,0.9950755798847585
"I want to see your money back guarantee, can you help me?",check_refund_policy,check_refund_policy,0.9919598518238216
is it possible to notify of issues with online payment?,payment_issue,payment_issue,0.9948717569722737
how can I notify of an error with online payment?,payment_issue,payment_issue,0.9960622986493721
creating new {{Account Type}} account,create_account,create_account,0.9971817186658076
assistance to request my money back,get_refund,get_refund,0.9927756266247111
i do not know what to do to download the invoice #37777,get_invoice,get_invoice,0.9938715474324855
i cant sign up want assistance to report a signup issue,registration_problems,registration_problems,0.9948755506450823
I need assistance to create a {{Account Category}} account,create_account,create_account,0.9954971559613255
can ya show me what payment payment modalities are allowed,check_payment_methods,check_payment_methods,0.9948430564139318
help to get bill #85632,get_invoice,get_invoice,0.9948648467099191
I am waiting for a reimbursement of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9950906027971348
I do not know how to change to the {{Account Type}} account,switch_account,switch_account,0.9956341251512667
I want assistance writing a comment for your company,review,review,0.9945163107918192
I want assistance to notify of problems with an sign-up,registration_problems,registration_problems,0.9932525978509624
want help editing my bloody personal data,edit_account,edit_account,0.989164989702831
can utell me more about unsubscribing to ur newsletter,newsletter_subscription,newsletter_subscription,0.9935560664903137
i try to switch several items of order {{Order Number}},change_order,change_order,0.992201093041157
how can I talk to somebody?,contact_human_agent,contact_human_agent,0.9933779040171827
i dont know how i can get refunds,get_refund,get_refund,0.9788336161798933
I do not know how to create a {{Account Category}} account,create_account,create_account,0.9947062107972702
"I paid {{Currency Symbol}}{{Refund Amount}} for a purchase, help me obtaining my money back",get_refund,get_refund,0.9952868740824884
i need assistance to get reimbursements of money,get_refund,get_refund,0.9949616405709408
can I change a product of order {{Order Number}}?,change_order,change_order,0.9955420140521292
can i send  feedback for ur services,review,review,0.9954708217168046
"I have to list the allowed payment modalities, help me",check_payment_methods,check_payment_methods,0.9961974089277295
I'm waiting for a reimbursement of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9951196701809953
how to get my bill from {{Person Name}} ?,get_invoice,get_invoice,0.9954221572382981
assistance resetting the key of my user account,recover_password,recover_password,0.9954409034607145
where to report issues with a sign-up?,registration_problems,registration_problems,0.9962632165642606
I am trying to sign up to the company newsletter,newsletter_subscription,newsletter_subscription,0.995820150502194
need assistance informing of a trouble with payment,payment_issue,payment_issue,0.9950127676812178
i do not know what i neerd to do to download my bill #12588,get_invoice,get_invoice,0.9925393041755409
help with a fucking address change,change_shipping_address,change_shipping_address,0.99042140119268
I can't unsubscrie to the newsletter,newsletter_subscription,newsletter_subscription,0.995568181313836
can uhelp  me talk to an operator,contact_human_agent,contact_human_agent,0.9927246307734364
I don't know what to do to restore my user profikle PIN,recover_password,recover_password,0.9938161312061315
how do I correct purchase {{Order Number}}?,change_order,change_order,0.9930231833698727
i want help to solve an issue with payments,payment_issue,payment_issue,0.9952892133750506
help me check in what cases can I request my money back,check_refund_policy,check_refund_policy,0.9953285282570339
i dont know what i have to do to switch to the gold account,switch_account,switch_account,0.9930017953500894
correcting info on {{Account Type}} aqccount,edit_account,edit_account,0.9956711088886765
checking bill from {{Person Name}},check_invoice,check_invoice,0.9926329428904491
"I haave to check the termination charge, I need help",check_cancellation_fee,check_cancellation_fee,0.9941784742352752
would it be possible to inform of a problem with payment?,payment_issue,payment_issue,0.9907286071020313
new platinum acount,create_account,create_account,0.9791383294791193
"I want to send feedback for your company, help me",review,review,0.9954340444089015
delieries to {{Delivery City}},delivery_options,delivery_options,0.9945732375766935
what do I have to do to notify of a problem with payments?,payment_issue,payment_issue,0.9943825810681067
how to use the {{Account Type}} profile,switch_account,switch_account,0.9972133718314522
I don't know how to cancel my subscription to the newsletter,newsletter_subscription,newsletter_subscription,0.9961212786225834
i want help to track purchase00123842,track_order,track_order,0.9807380070223098
refunding {{Refund Amount}}  dollars,get_refund,get_refund,0.9945733057321228
whta do I have to do to close my {{Account Category}} account?,delete_account,delete_account,0.9950470089675112
could i see in what cases can i request refundcs,check_refund_policy,check_refund_policy,0.9946847014335639
check invoice from last purchase,check_invoice,check_invoice,0.9879142900665795
I have a problem with cancelling purchase {{Order Number}},cancel_order,cancel_order,0.9945244823956693
i want asistance to check the damn ETA of order {{Order Number}},track_order,track_order,0.995051125954031
i want information about creating a {{Account Category}} account,create_account,create_account,0.995445094105906
want assistance reportingan issue with a sign-up,registration_problems,registration_problems,0.9951905472626853
